#timestamp,#frame_is_ok,#U1,#U2,#U3,#current1,#activepow1,#current2,#activepow2,#current3,#activepow3,#current4,#activepow4,#current5,#activepow5,#current6,#activepow6
1745428521.594628196,true,240.2,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.4,0.0,0.0
1745428521.604376172,true,240.9,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.6,0.0,0.0
1745428521.614627810,true,240.9,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.6,0.0,0.0
1745428521.624396438,true,240.9,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.6,0.0,0.0
1745428521.634627515,true,240.9,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428521.644876502,true,240.9,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428521.654502416,true,240.2,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.2,0.0,0.0
1745428521.664758917,true,240.9,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428521.674505132,true,240.9,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.7,0.0,0.0
1745428521.684755177,true,240.9,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.7,0.0,0.0
1745428521.694502747,true,240.9,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.7,0.0,0.0
1745428521.704766795,true,240.9,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.7,0.0,0.0
1745428521.714506410,true,240.2,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,181.4,0.0,0.0
1745428521.724627214,true,240.9,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428521.734378841,true,240.9,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428521.744629888,true,240.9,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428521.754378552,true,241.0,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.5,0.0,0.0
1745428521.764628624,true,241.0,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.5,0.0,0.0
1745428521.774378969,true,240.2,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.3,0.0,0.0
1745428521.784628294,true,241.0,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.5,0.0,0.0
1745428521.794378785,true,240.9,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.8,182.6,0.0,0.0
1745428521.804516679,true,240.9,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.8,182.6,0.0,0.0
1745428521.814253930,true,240.9,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.8,182.6,0.0,0.0
1745428521.824505823,true,240.9,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.8,182.6,0.0,0.0
1745428521.834254401,true,240.1,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.3,0.0,0.0
1745428521.844507477,true,240.9,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.5,0.0,0.0
1745428521.854251166,true,240.9,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.5,0.0,0.0
1745428521.864503864,true,240.9,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.5,0.0,0.0
1745428521.874755339,true,241.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428521.884504264,true,241.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428521.894645558,true,240.2,0.0,0.0,0.1,0.7,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,183.2,0.0,0.0
1745428521.904386800,true,241.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428521.914130633,true,240.9,0.0,0.0,0.1,1.2,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,183.3,0.0,0.0
1745428521.924383351,true,240.9,0.0,0.0,0.1,1.2,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,183.3,0.0,0.0
1745428521.934629900,true,240.9,0.0,0.0,0.1,1.2,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,183.3,0.0,0.0
1745428521.944381491,true,240.9,0.0,0.0,0.1,1.2,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,183.3,0.0,0.0
1745428521.954641814,true,240.2,0.0,0.0,0.1,1.3,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,181.0,0.0,0.0
1745428521.964380133,true,241.0,0.0,0.0,0.1,1.3,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.1,0.0,0.0
1745428521.974505210,true,241.0,0.0,0.0,0.1,1.3,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.1,0.0,0.0
1745428521.984253687,true,241.0,0.0,0.0,0.1,1.3,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.1,0.0,0.0
1745428521.994502756,true,241.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,186.4,0.0,0.0
1745428522.004253520,true,241.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,186.4,0.0,0.0
1745428522.014504097,true,240.2,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,185.2,0.0,0.0
1745428522.024254758,true,241.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,186.4,0.0,0.0
1745428522.034505971,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.1,0.0,0.0
1745428522.044265791,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.1,0.0,0.0
1745428522.054384755,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.1,0.0,0.0
1745428522.064131245,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.1,0.0,0.0
1745428522.074380998,true,239.7,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,181.4,0.0,0.0
1745428522.084131013,true,240.4,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.094380601,true,240.4,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.104131255,true,240.4,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.114381038,true,240.3,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.124509856,true,240.3,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.134265436,true,239.6,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,182.5,0.0,0.0
1745428522.144508987,true,240.3,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.154260802,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.164506464,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.174256771,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.184506467,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.194257508,true,239.6,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,185.0,0.0,0.0
1745428522.204381476,true,240.4,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.2,0.0,0.0
1745428522.214131095,true,240.4,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.2,0.0,0.0
1745428522.224385467,true,240.4,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.2,0.0,0.0
1745428522.234132227,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.244382619,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.254135064,true,239.6,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,181.4,0.0,0.0
1745428522.264382431,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.6,0.0,0.0
1745428522.274132998,true,240.3,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.284257352,true,240.3,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.294132783,true,240.3,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.304257224,true,240.3,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.314133155,true,239.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.0,0.0,0.0
1745428522.324259939,true,240.2,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.2,0.0,0.0
1745428522.334008059,true,240.2,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.2,0.0,0.0
1745428522.344262539,true,240.2,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,184.2,0.0,0.0
1745428522.354506877,true,240.3,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.9,0.0,0.0
1745428522.364131905,true,239.5,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,181.7,0.0,0.0
1745428522.374382549,true,240.3,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.9,0.0,0.0
1745428522.384131316,true,240.3,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,182.9,0.0,0.0
1745428522.394384637,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.5,0.0,0.0
1745428522.404133422,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.5,0.0,0.0
1745428522.414384348,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.5,0.0,0.0
1745428522.424137300,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.5,0.0,0.0
1745428522.434383306,true,239.7,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.5,0.0,0.0
1745428522.444134046,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.454259201,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.464137319,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,183.7,0.0,0.0
1745428522.474260508,true,240.4,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.9,0.0,0.0
1745428522.484010019,true,240.4,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.9,0.0,0.0
1745428522.494260057,true,239.6,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,185.7,0.0,0.0
1745428522.504009927,true,240.4,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.9,0.0,0.0
1745428522.514135487,true,240.2,0.0,0.0,0.1,1.1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,190.4,0.0,0.0
1745428522.524011537,true,240.2,0.0,0.0,0.1,1.1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,190.4,0.0,0.0
1745428522.534135320,true,240.2,0.0,0.0,0.1,1.1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,190.4,0.0,0.0
1745428522.543885041,true,240.2,0.0,0.0,0.1,1.1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.8,190.4,0.0,0.0
1745428522.554135618,true,239.6,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,189.2,0.0,0.0
1745428522.563884974,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,190.5,0.0,0.0
1745428522.574133605,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,190.5,0.0,0.0
1745428522.583885774,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,190.5,0.0,0.0
1745428522.594135575,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.8,0.0,0.0
1745428522.604259782,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.8,0.0,0.0
1745428522.614135145,true,239.7,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,187.6,0.0,0.0
1745428522.624257937,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.8,0.0,0.0
1745428522.634008874,true,240.4,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.3,0.0,0.0
1745428522.644260215,true,240.4,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.3,0.0,0.0
1745428522.654008625,true,240.4,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.3,0.0,0.0
1745428522.664259342,true,240.4,0.0,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.3,0.0,0.0
1745428522.674009953,true,239.6,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,181.2,0.0,0.0
1745428522.684133269,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,182.4,0.0,0.0
1745428522.693885244,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,182.4,0.0,0.0
1745428522.704134375,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,182.4,0.0,0.0
1745428522.713884137,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,189.3,0.0,0.0
1745428522.724135754,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,189.3,0.0,0.0
1745428522.733884714,true,239.6,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.1,0.0,0.0
1745428522.744134671,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,189.3,0.0,0.0
1745428522.754383946,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428522.764134753,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428522.773761077,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428522.784136209,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,184.4,0.0,0.0
1745428522.793760877,true,239.6,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,185.5,0.0,0.0
1745428522.804014367,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.7,0.0,0.0
1745428522.813760105,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.7,0.0,0.0
1745428522.824009577,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.7,0.0,0.0
1745428522.834135411,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,190.9,0.0,0.0
1745428522.843885738,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,190.9,0.0,0.0
1745428522.854135808,true,239.6,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,189.7,0.0,0.0
1745428522.863885417,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,190.9,0.0,0.0
1745428522.874134643,true,240.4,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.1,0.0,0.0
1745428522.883885673,true,240.4,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.1,0.0,0.0
1745428522.894135174,true,240.4,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.1,0.0,0.0
1745428522.903887020,true,240.4,0.0,0.0,0.1,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.1,0.0,0.0
1745428522.914135665,true,239.7,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,187.7,0.0,0.0
1745428522.923760679,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.9,0.0,0.0
1745428522.934135324,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.9,0.0,0.0
1745428522.943762290,true,240.4,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,188.9,0.0,0.0
1745428522.954010964,true,240.5,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.8,181.2,0.0,0.0
1745428522.963762271,true,240.5,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.8,181.2,0.0,0.0
1745428522.974011548,true,239.7,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.8,180.1,0.0,0.0
1745428522.983761593,true,240.5,0.0,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0,-0.1,0.8,181.2,0.0,0.0
1745428522.994011280,true,240.4,0.0,0.0,0.1,0.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.7,0.0,0.0
1745428523.003637972,true,240.4,0.0,0.0,0.1,0.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.7,0.0,0.0
1745428523.013885971,true,240.4,0.0,0.0,0.1,0.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.7,0.0,0.0
1745428523.023635941,true,240.4,0.0,0.0,0.1,0.9,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.7,0.0,0.0
1745428523.033887674,true,239.6,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.8,0.0,0.0
1745428523.043637743,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,185.0,0.0,0.0
1745428523.053886024,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,185.0,0.0,0.0
1745428523.063512429,true,240.4,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,185.0,0.0,0.0
1745428523.073888788,true,240.3,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.3,0.0,0.0
1745428523.084136629,true,240.3,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.3,0.0,0.0
1745428523.093761353,true,239.6,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,188.1,0.0,0.0
1745428523.104137386,true,240.3,0.0,0.0,0.1,0.8,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,189.3,0.0,0.0
1745428523.113761656,true,240.2,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.5,0.0,0.0
1745428523.124012096,true,240.2,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.5,0.0,0.0
1745428523.133762962,true,240.2,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.5,0.0,0.0
1745428523.144015034,true,240.2,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.8,182.5,0.0,0.0
1745428523.153638404,true,239.6,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.4,0.0,0.0
1745428523.163887706,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,187.6,0.0,0.0
1745428523.173638449,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,187.6,0.0,0.0
1745428523.183887465,true,240.4,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,187.6,0.0,0.0
1745428523.193643036,true,240.3,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.6,0.0,0.0
1745428523.203890072,true,240.3,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.6,0.0,0.0
1745428523.213640320,true,239.6,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,185.4,0.0,0.0
1745428523.223888047,true,240.3,0.0,0.0,0.1,1.1,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,186.6,0.0,0.0
1745428523.233515103,true,240.3,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,188.9,0.0,0.0
1745428523.243763721,true,240.3,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,188.9,0.0,0.0
1745428523.253514380,true,240.3,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,188.9,0.0,0.0
1745428523.263764009,true,240.3,0.0,0.0,0.1,1.2,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,188.9,0.0,0.0
1745428523.274012515,true,239.6,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,182.2,0.0,0.0
1745428523.283763044,true,240.3,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.4,0.0,0.0
1745428523.293514059,true,240.3,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.4,0.0,0.0
1745428523.303763734,true,240.3,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.4,0.0,0.0
1745428523.314012728,true,240.4,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,185.0,0.0,0.0
1745428523.323639504,true,240.4,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,185.0,0.0,0.0
1745428523.333888885,true,239.6,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,183.8,0.0,0.0
1745428523.343640302,true,240.4,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,-0.0,0.8,185.0,0.0,0.0
1745428523.353887685,true,240.4,0.0,0.0,0.1,1.3,0.0,-0.0,0.0,0.0,0.0,-0.0,0.8,183.8,0.0,0.0
